event_id,zone_id,season_index,day_of_week,start_hour,risk_tier_index,radius_km,rain_norm_mean,traffic_norm_mean,aqi_norm_mean,outage_active_ratio,event_flag_active_ratio,peak_zdi_first_hour,zdi_rise_rate_first_hour,payout_rate
SYN-SEV-BLR-06-2025-0000918-3e63f2,BLR-06,1,2,19,1,2.5,15.8745,32.475,30.1366,0.058917,0.007961,25.0,4.071402,0.4
SYN-SEV-BLR-02-2023-0001358-abfcae,BLR-02,1,3,17,2,2.5,41.4709,40.6781,27.5247,0.117031,0.022069,26.0777,8.948718,0.4
SYN-SEV-BLR-04-2026-0001480-06d565,BLR-04,2,1,22,1,2.5,48.6059,42.5329,22.4104,0.030963,0.018151,36.9699,7.239271,0.4
SYN-SEV-BLR-03-2025-0000405-a185fd,BLR-03,3,2,14,2,2.5,76.8001,45.2344,14.5696,0.093099,0.033436,44.7259,5.199451,0.4
SYN-SEV-BLR-02-2026-0002024-432ca0,BLR-02,1,3,16,2,2.5,25.3749,34.8495,32.7845,0.057822,0.048945,25.0,5.829281,0.4
SYN-SEV-BLR-06-2024-0002226-d03fef,BLR-06,1,3,17,1,2.5,11.6944,46.464,32.9993,0.42409,0.038693,25.0,12.571465,0.4
SYN-SEV-BLR-05-2023-0001829-b10dad,BLR-05,4,5,16,0,2.5,27.4536,43.0863,18.1582,0.096754,0.004711,25.4492,8.102369,0.4
SYN-SEV-BLR-06-2026-0001164-08642f,BLR-06,3,4,16,1,2.5,71.5785,41.1379,20.1498,0.073655,0.022894,39.099,5.906949,0.4
SYN-SEV-BLR-05-2026-0001973-cbce7b,BLR-05,2,2,22,0,2.5,40.5438,30.8433,20.6384,0.070329,0.018877,32.1879,6.763927,0.4
SYN-SEV-BLR-02-2022-0000680-eeaf5f,BLR-02,3,1,7,2,2.5,86.8289,57.9545,18.2023,0.115859,0.022715,60.0681,8.49221,0.7
SYN-SEV-BLR-01-2026-0001285-033e80,BLR-01,4,3,20,2,2.5,47.9883,40.08,22.5184,0.083074,0.010661,31.2551,6.13621,0.4
SYN-SEV-BLR-01-2023-0002365-297c81,BLR-01,1,2,16,2,2.5,41.4848,41.7698,26.8008,0.081412,0.025309,25.0,8.14972,0.4
SYN-SEV-BLR-04-2024-0001294-a4e312,BLR-04,4,4,17,1,2.5,35.2287,44.4267,15.1005,0.032559,0.014126,25.7254,4.166168,0.4
SYN-SEV-BLR-03-2026-0000429-bbc18e,BLR-03,3,1,13,2,2.5,77.6928,55.7075,21.3891,0.253804,0.007461,50.1382,13.419739,0.7
SYN-SEV-BLR-01-2022-0002899-d21dd1,BLR-01,1,1,13,2,2.5,38.2811,52.2862,29.7382,0.05425,0.013007,35.9597,5.944049,0.4
SYN-SEV-BLR-02-2024-0001718-6e5fe8,BLR-02,4,5,19,2,2.5,41.7669,17.7808,16.8511,0.071088,0.035127,32.2989,6.632587,0.4
SYN-SEV-BLR-06-2025-0002496-11610d,BLR-06,1,4,22,1,2.5,3.4444,14.9283,24.8002,0.052013,0.004282,25.0,4.500589,0.4
SYN-SEV-BLR-02-2025-0000074-a37ee1,BLR-02,1,3,14,2,2.5,17.0857,38.2045,32.1015,0.086765,0.041121,25.0,9.377829,0.4
SYN-SEV-BLR-05-2023-0002687-148b26,BLR-05,4,5,11,0,2.5,40.127,39.338,25.5728,0.080168,0.034753,38.3766,6.777857,0.4
SYN-SEV-BLR-04-2026-0002704-7a7ee9,BLR-04,1,4,0,1,2.5,26.2058,27.4084,32.0103,0.07391,0.017827,25.0,7.325632,0.4
SYN-SEV-BLR-01-2023-0000679-bcd130,BLR-01,1,3,17,2,2.5,29.8342,44.3559,29.5681,0.343457,0.016867,29.8406,13.243181,0.4
SYN-SEV-BLR-06-2026-0002160-6fcc40,BLR-06,1,4,15,1,2.5,38.0796,26.0253,33.968,0.073845,0.005099,25.0,6.713156,0.4
SYN-SEV-BLR-06-2025-0000630-aa80c0,BLR-06,2,0,6,1,2.5,39.5189,48.3717,17.8538,0.073001,0.020267,35.1675,6.634365,0.4
SYN-SEV-BLR-02-2025-0002330-26291f,BLR-02,3,0,11,2,2.5,76.1305,48.8105,16.6307,0.113993,0.029017,44.9493,7.281253,0.4
SYN-SEV-BLR-05-2022-0001853-fa6ac3,BLR-05,3,1,5,0,2.5,68.7987,56.5035,11.9543,0.094779,0.021016,40.8597,7.100778,0.4
SYN-SEV-BLR-03-2024-0001485-c48f15,BLR-03,2,2,1,2,2.5,42.3866,37.459,27.3738,0.229512,0.023232,36.6245,10.188306,0.4
SYN-SEV-BLR-01-2022-0002077-61cab9,BLR-01,3,5,11,2,2.5,90.8158,47.2343,19.9131,0.084737,0.005063,47.6289,10.980732,0.7
SYN-SEV-BLR-02-2024-0000920-9a3d21,BLR-02,3,4,20,2,2.5,99.8977,64.8681,28.4933,0.110996,0.014696,70.7415,8.825466,1.0
SYN-SEV-BLR-02-2026-0002234-2ab8b1,BLR-02,4,3,13,2,2.5,34.2918,42.8281,22.9014,0.082369,0.048755,27.6955,5.117592,0.4
SYN-SEV-BLR-02-2022-0002402-ce1ccf,BLR-02,3,6,19,2,2.5,93.462,49.3579,15.337,0.043917,0.043618,53.2854,8.096138,0.7
SYN-SEV-BLR-03-2024-0000441-84fe27,BLR-03,2,6,13,2,2.5,49.3344,42.1552,20.7683,0.076193,0.025073,34.5861,8.419945,0.4
SYN-SEV-BLR-05-2023-0001097-b61d94,BLR-05,1,4,10,0,2.5,18.6083,28.574,29.7543,0.066895,0.031442,25.0,4.191615,0.4
SYN-SEV-BLR-02-2023-0001136-bdee7a,BLR-02,3,0,16,2,2.5,63.8867,50.2269,18.2375,0.233836,0.011687,43.7448,9.325597,0.4
SYN-SEV-BLR-01-2026-0001483-707dce,BLR-01,1,0,9,2,2.5,27.7977,69.1724,27.6198,0.493823,0.031859,52.5361,15.226593,0.7
SYN-SEV-BLR-03-2023-0002871-cdd838,BLR-03,4,2,18,2,2.5,57.5096,43.0207,22.3704,0.11954,0.002716,37.1692,7.405618,0.4
SYN-SEV-BLR-03-2023-0002127-c61115,BLR-03,1,2,9,2,2.5,22.5442,34.1284,28.6106,0.066379,0.001669,25.0,3.443701,0.4
SYN-SEV-BLR-02-2023-0000446-a4da91,BLR-02,3,4,17,2,2.5,76.681,67.09,18.466,0.095429,0.033318,51.4578,7.811872,0.7
SYN-SEV-BLR-02-2022-0002318-045e97,BLR-02,1,1,5,2,2.5,30.6953,42.7807,32.9338,0.117361,0.015391,40.0565,5.625705,0.4
SYN-SEV-BLR-03-2026-0001593-9d3dd3,BLR-03,3,2,8,2,2.5,88.834,48.8349,22.166,0.112694,0.047399,63.0922,5.587691,0.7
SYN-SEV-BLR-02-2026-0000800-11e542,BLR-02,3,6,6,2,2.5,60.6345,57.8275,15.3248,0.333756,0.039022,55.1718,12.881148,0.7
SYN-SEV-BLR-02-2024-0002894-7998e6,BLR-02,1,2,10,2,2.5,35.9813,45.1298,28.5353,0.051518,0.015777,25.0,6.916459,0.4
SYN-SEV-BLR-01-2025-0002413-728b11,BLR-01,3,6,11,2,2.5,96.5715,45.7586,14.8597,0.062152,0.036061,60.4759,7.404787,0.7
SYN-SEV-BLR-02-2022-0000782-03cf75,BLR-02,4,3,12,2,2.5,50.9183,60.6129,20.2399,0.388137,0.003822,46.117,13.118434,0.7
SYN-SEV-BLR-02-2022-0000668-0b1e84,BLR-02,3,1,11,2,2.5,98.7043,53.9013,19.84,0.091559,0.002187,58.6719,8.586896,0.7
SYN-SEV-BLR-05-2024-0002513-7b7dc5,BLR-05,1,1,20,0,2.5,18.3308,41.4813,25.5868,0.035124,0.029415,25.0,2.607013,0.4
SYN-SEV-BLR-05-2026-0002693-337557,BLR-05,3,6,8,0,2.5,54.4332,33.0884,13.1739,0.034167,0.029899,37.8944,6.937737,0.4
SYN-SEV-BLR-03-2022-0002955-4d7aec,BLR-03,4,2,13,2,2.5,38.3878,37.6608,22.7507,0.068757,0.047579,28.3042,8.86083,0.4
SYN-SEV-BLR-01-2022-0002119-b5b7ea,BLR-01,3,0,13,2,2.5,79.437,58.968,18.9161,0.102636,0.0364,46.1202,7.426373,0.4
SYN-SEV-BLR-01-2023-0001807-1d5a37,BLR-01,4,1,12,2,2.5,58.0967,49.7343,27.5015,0.085766,0.03899,38.786,9.377481,0.4
SYN-SEV-BLR-06-2025-0000990-5bac4a,BLR-06,3,2,2,1,2.5,70.7919,40.3836,11.8621,0.030572,0.035091,48.673,7.310545,0.7
SYN-SEV-BLR-03-2023-0002103-63b070,BLR-03,3,4,19,2,2.5,89.1172,53.2598,14.0545,0.049917,0.042012,45.7556,5.177464,0.7
SYN-SEV-BLR-04-2023-0001972-85fc4f,BLR-04,1,3,16,1,2.5,33.0617,46.1844,25.7599,0.036609,0.00541,25.0,8.521307,0.4
SYN-SEV-BLR-03-2022-0000165-547325,BLR-03,3,4,9,2,2.5,93.2434,44.2017,17.6878,0.061688,0.046208,59.3697,7.646109,0.7
SYN-SEV-BLR-02-2025-0002012-ef0cc1,BLR-02,3,1,16,2,2.5,67.6535,50.8502,20.6938,0.066846,0.048891,47.5354,7.06277,0.7
SYN-SEV-BLR-06-2022-0002460-f0c570,BLR-06,3,4,16,1,2.5,78.6187,59.4329,13.5828,0.397914,0.039768,58.8912,13.784725,0.7
SYN-SEV-BLR-06-2024-0000216-2a734d,BLR-06,1,3,23,1,2.5,28.1819,43.847,33.3446,0.037358,0.042364,32.9581,9.032472,0.4
SYN-SEV-BLR-02-2023-0002606-6da284,BLR-02,1,0,16,2,2.5,28.3736,56.5813,31.4011,0.297216,0.000692,30.7762,9.471296,0.4
SYN-SEV-BLR-04-2023-0002032-a30f07,BLR-04,1,6,9,1,2.5,43.2357,42.0809,29.6542,0.040041,0.041075,25.5901,9.486742,0.4
SYN-SEV-BLR-02-2023-0000014-fbccdc,BLR-02,3,1,17,2,2.5,90.7168,70.1872,16.5186,0.361892,0.20215,72.3861,15.574458,1.0
SYN-SEV-BLR-03-2022-0000627-2b9f68,BLR-03,2,3,8,2,2.5,75.8609,54.8598,23.7503,0.087471,0.048486,49.1782,8.218738,0.7
SYN-SEV-BLR-02-2026-0001856-48a0c2,BLR-02,3,0,10,2,2.5,87.4149,74.4979,17.693,0.426217,0.046381,70.839,16.694692,1.0
SYN-SEV-BLR-03-2023-0001371-baf967,BLR-03,3,5,10,2,2.5,82.4668,56.8919,12.1263,0.461415,0.004484,61.634,16.850179,1.0
SYN-SEV-BLR-04-2026-0002866-8a8797,BLR-04,1,5,8,1,2.5,25.3837,49.5022,27.9124,0.063649,0.080778,26.4854,7.862287,0.4
SYN-SEV-BLR-05-2023-0000533-dd2d28,BLR-05,1,5,14,0,2.5,23.5189,43.5115,28.6402,0.031724,0.021285,25.0,5.570101,0.4
SYN-SEV-BLR-01-2026-0000829-fb0f9f,BLR-01,3,2,23,2,2.5,70.1337,48.518,13.7115,0.063095,0.017109,39.8516,6.921872,0.4
SYN-SEV-BLR-02-2023-0001046-74233e,BLR-02,3,2,13,2,2.5,72.1549,56.0239,23.8173,0.077064,0.260335,44.4743,8.952232,0.7
SYN-SEV-BLR-03-2026-0000735-1a9efe,BLR-03,4,5,19,2,2.5,47.752,55.2303,20.611,0.375793,0.03199,45.6955,14.324917,0.7
SYN-SEV-BLR-02-2025-0001658-2b6bf6,BLR-02,1,3,9,2,2.5,41.4342,56.6384,28.3914,0.328774,0.03047,51.0818,9.791147,0.7
SYN-SEV-BLR-06-2023-0001818-343524,BLR-06,2,2,0,1,2.5,40.4468,32.5819,26.5702,0.069473,0.008546,29.0755,5.237699,0.4
SYN-SEV-BLR-04-2023-0000760-816050,BLR-04,2,2,14,1,2.5,46.5872,47.6222,25.2849,0.054979,0.030932,28.81,10.974004,0.4
SYN-SEV-BLR-02-2025-0002480-ecbccb,BLR-02,4,0,14,2,2.5,26.0224,27.9761,23.0224,0.076085,0.010591,25.0,6.401811,0.4
SYN-SEV-BLR-05-2026-0001577-3b2594,BLR-05,3,2,13,0,2.5,82.1549,63.7927,7.237,0.301994,0.02693,69.2451,8.041833,1.0
SYN-SEV-BLR-04-2026-0002836-646c1a,BLR-04,2,2,15,1,2.5,41.1196,28.1707,13.94,0.038092,0.012619,34.4201,4.596002,0.4
SYN-SEV-BLR-04-2025-0001648-409bea,BLR-04,1,4,14,1,2.5,19.0316,32.3265,25.5311,0.046402,0.026293,25.0,1.516392,0.4
SYN-SEV-BLR-04-2022-0000082-834dcf,BLR-04,1,4,15,1,2.5,30.612,38.7262,24.9617,0.073869,0.016259,25.0,5.158837,0.4
SYN-SEV-BLR-02-2026-0001520-d2352c,BLR-02,3,3,12,2,2.5,89.9024,78.8274,16.0072,0.378704,0.036102,62.8462,14.194543,1.0
SYN-SEV-BLR-01-2023-0000103-2749a9,BLR-01,3,6,10,2,2.5,81.9097,40.3268,19.8643,0.064757,0.040431,43.607,12.744278,0.4
SYN-SEV-BLR-01-2023-0001819-2f991f,BLR-01,1,2,19,2,2.5,24.8115,59.938,37.7717,0.388238,0.019222,37.0586,11.650777,0.4
SYN-SEV-BLR-02-2024-0000116-e6501f,BLR-02,3,4,2,2,2.5,87.6105,54.9824,16.6525,0.075515,0.003844,54.9106,7.219223,0.7
SYN-SEV-BLR-04-2025-0001516-832aff,BLR-04,3,4,7,1,2.5,69.8972,65.6785,12.6962,0.271072,0.041346,58.5283,11.546904,0.7
SYN-SEV-BLR-05-2022-0000239-8b64ba,BLR-05,4,4,20,0,2.5,31.452,33.654,17.5475,0.044244,0.014017,25.0,5.891176,0.4
SYN-SEV-BLR-06-2023-0001998-db3b8a,BLR-06,3,5,13,1,2.5,60.3261,37.0043,19.2281,0.103824,0.003488,39.6349,7.635899,0.4
SYN-SEV-BLR-03-2025-0002787-5ac733,BLR-03,4,0,22,2,2.5,54.2182,69.8603,19.9178,0.402818,0.031951,43.4641,13.6939,0.7
SYN-SEV-BLR-01-2026-0001867-3c5aa9,BLR-01,1,1,14,2,2.5,43.1782,51.2002,27.271,0.282154,0.041165,41.8229,11.66605,0.7
SYN-SEV-BLR-01-2023-0001903-d478ff,BLR-01,3,3,19,2,2.5,72.5802,75.3375,18.5866,0.467748,0.001375,64.8389,13.476298,1.0
SYN-SEV-BLR-03-2025-0000891-511ee5,BLR-03,3,0,5,2,2.5,77.0434,81.992,17.0875,0.503782,0.0326,57.5963,17.726686,0.7
SYN-SEV-BLR-03-2022-0002391-cc8419,BLR-03,3,4,10,2,2.5,84.6348,48.7258,17.9279,0.042565,0.01357,57.0496,7.86352,0.7
SYN-SEV-BLR-06-2025-0002070-a870b9,BLR-06,3,4,17,1,2.5,55.3172,46.2003,15.4685,0.047754,0.024024,38.4131,7.951046,0.4
SYN-SEV-BLR-06-2022-0002268-e7ca2d,BLR-06,1,2,19,1,2.5,31.8374,56.4,27.2272,0.275003,0.006551,26.725,13.122324,0.4
SYN-SEV-BLR-03-2023-0002031-cfea07,BLR-03,1,4,23,2,2.5,26.3133,53.6813,27.9064,0.307936,0.023783,27.8173,11.57377,0.4
SYN-SEV-BLR-02-2023-0001076-536f83,BLR-02,3,2,8,2,2.5,95.6109,49.1891,20.1832,0.089627,0.048471,56.0296,7.735744,0.7
SYN-SEV-BLR-05-2026-0001049-04de1f,BLR-05,2,2,11,0,2.5,43.7789,31.2228,18.1026,0.080679,0.02167,25.0,6.49133,0.4
SYN-SEV-BLR-01-2024-0001309-523b8f,BLR-01,3,3,13,2,2.5,87.3699,48.3429,18.4134,0.070538,0.025838,42.4817,9.856166,0.4
SYN-SEV-BLR-05-2024-0000323-4dc912,BLR-05,3,5,9,0,2.5,71.7733,55.8978,14.716,0.249003,0.010773,47.9538,10.873591,0.7
SYN-SEV-BLR-05-2023-0002093-9a43d1,BLR-05,4,2,12,0,2.5,35.0015,42.3606,15.6632,0.043757,0.201257,35.1655,4.681878,0.4
SYN-SEV-BLR-04-2024-0000388-c9a0a2,BLR-04,1,0,19,1,2.5,33.2946,20.5943,27.3749,0.040617,0.036229,25.0,9.555793,0.4
SYN-SEV-BLR-06-2023-0000624-f41131,BLR-06,1,2,12,1,2.5,14.9936,35.4284,26.8278,0.061309,0.003591,27.7534,4.163329,0.4
SYN-SEV-BLR-04-2023-0001264-1a75cf,BLR-04,1,6,6,1,2.5,24.6303,61.7058,25.7867,0.476689,0.000814,40.7408,16.493917,0.7
SYN-SEV-BLR-04-2022-0002596-0102df,BLR-04,4,4,14,1,2.5,30.5978,48.969,23.9438,0.060285,0.025283,29.0328,8.420737,0.4
SYN-SEV-BLR-04-2025-0000748-6e7d06,BLR-04,1,5,10,1,2.5,18.2898,61.4374,24.122,0.464318,0.013014,36.8082,13.826355,0.4
SYN-SEV-BLR-03-2025-0002547-5f39a8,BLR-03,4,2,7,2,2.5,49.4526,34.4479,24.4465,0.059118,0.007861,26.938,7.658581,0.4
SYN-SEV-BLR-05-2024-0000413-e53105,BLR-05,4,5,23,0,2.5,29.4919,47.5761,16.8991,0.220386,0.020562,25.0,8.50865,0.4
SYN-SEV-BLR-01-2023-0000301-ac94bb,BLR-01,1,3,15,2,2.5,36.7199,67.9603,33.6176,0.391681,0.002796,53.2948,10.439775,0.7
SYN-SEV-BLR-04-2024-0000670-fd9a26,BLR-04,4,0,6,1,2.5,37.9015,35.8608,20.7631,0.070923,0.041824,26.9811,5.294621,0.4
SYN-SEV-BLR-01-2023-0002143-77cbb5,BLR-01,3,5,17,2,2.5,78.0066,54.4144,14.0842,0.351264,6.5e-05,55.5434,13.582986,0.7
SYN-SEV-BLR-04-2023-0000640-428d28,BLR-04,2,0,17,1,2.5,42.9823,50.5671,20.35,0.380268,0.013368,36.9755,12.87806,0.4
SYN-SEV-BLR-02-2022-0000506-254e08,BLR-02,2,3,16,2,2.5,59.6015,43.8157,24.6278,0.098746,0.04787,41.4047,6.684689,0.4
SYN-SEV-BLR-06-2023-0000858-0f5755,BLR-06,1,2,13,1,2.5,33.382,45.0022,28.5428,0.103612,0.007963,27.7728,9.109329,0.4
SYN-SEV-BLR-02-2022-0002600-3945db,BLR-02,1,0,13,2,2.5,35.8272,74.0355,26.887,0.505043,0.037139,33.3286,16.212156,0.4
SYN-SEV-BLR-01-2022-0000085-025441,BLR-01,3,1,19,2,2.5,90.7993,44.9136,21.2401,0.044116,0.014381,54.966,8.771437,0.7
SYN-SEV-BLR-04-2025-0001336-2c9ea9,BLR-04,3,2,1,1,2.5,83.3507,47.5823,11.6796,0.108727,0.001818,49.8823,8.435085,0.7
SYN-SEV-BLR-06-2024-0001104-980154,BLR-06,4,0,19,1,2.5,31.7958,58.7528,23.103,0.22898,0.045058,33.5239,6.469102,0.4
SYN-SEV-BLR-04-2023-0002212-83affe,BLR-04,1,4,9,1,2.5,16.013,53.9147,26.5991,0.342679,0.019982,31.9671,9.75406,0.4
SYN-SEV-BLR-01-2026-0001843-5302b8,BLR-01,1,1,3,2,2.5,23.5173,33.7821,29.3156,0.052538,0.029685,25.0,4.631007,0.4
SYN-SEV-BLR-02-2024-0001322-542814,BLR-02,4,0,17,2,2.5,41.4647,45.7845,18.982,0.108012,0.031812,30.1368,11.420757,0.4
SYN-SEV-BLR-06-2023-0000978-2ad4fc,BLR-06,3,6,11,1,2.5,66.381,77.9822,16.3764,0.379598,0.147678,69.8662,12.712905,1.0
SYN-SEV-BLR-04-2025-0001198-aee4e7,BLR-04,2,2,19,1,2.5,42.9331,41.4886,26.1685,0.102932,0.028827,35.663,4.497582,0.4
SYN-SEV-BLR-06-2022-0002850-00e409,BLR-06,4,4,9,1,2.5,24.6229,20.9742,15.0462,0.046739,0.009336,25.0,4.685259,0.4
SYN-SEV-BLR-03-2024-0001347-0d09f6,BLR-03,3,0,18,2,2.5,79.2781,84.2464,17.8825,0.420701,0.011456,65.3741,13.714678,1.0
SYN-SEV-BLR-03-2025-0002421-b18c3d,BLR-03,2,1,21,2,2.5,48.5879,37.9844,24.6414,0.115265,0.04543,34.4563,7.948673,0.4
SYN-SEV-BLR-03-2024-0000981-0eb04b,BLR-03,1,3,11,2,2.5,35.3918,49.2281,30.4391,0.069103,0.038888,29.6686,4.499923,0.4
SYN-SEV-BLR-04-2024-0000292-1d592d,BLR-04,4,3,7,1,2.5,21.0782,27.0454,19.1899,0.043491,0.015661,25.0,4.531261,0.4
SYN-SEV-BLR-03-2024-0002979-506672,BLR-03,3,1,14,2,2.5,100.0,76.8706,23.2391,0.433451,0.040448,70.3858,15.824606,1.0
SYN-SEV-BLR-06-2024-0001698-818536,BLR-06,1,2,7,1,2.5,21.1828,27.7731,24.9905,0.052833,0.022041,25.0,7.13826,0.4
SYN-SEV-BLR-05-2022-0000083-f08318,BLR-05,4,0,19,0,2.5,12.9021,29.4914,14.0975,0.091047,0.020691,25.0,4.874753,0.4
SYN-SEV-BLR-06-2022-0002106-45121b,BLR-06,1,5,0,1,2.5,29.4436,26.584,32.0888,0.062636,0.028657,27.5852,6.160955,0.4
SYN-SEV-BLR-02-2025-0000110-466099,BLR-02,2,0,17,2,2.5,49.902,66.4065,24.4674,0.417131,0.005183,44.8182,12.391432,0.7
SYN-SEV-BLR-01-2024-0001915-7947d3,BLR-01,1,6,20,2,2.5,23.7435,24.5971,29.7446,0.064808,0.043353,25.0,9.485647,0.4
SYN-SEV-BLR-01-2022-0000229-da8f9c,BLR-01,1,4,7,2,2.5,19.643,44.3231,27.7968,0.11185,0.004655,25.0,10.272864,0.4
SYN-SEV-BLR-06-2024-0001128-a9e09b,BLR-06,3,3,14,1,2.5,81.7345,64.4538,11.3511,0.416519,0.016693,60.581,15.781926,0.7
SYN-SEV-BLR-01-2026-0001087-9d498b,BLR-01,2,1,18,2,2.5,52.9528,34.701,25.6996,0.04475,0.01055,38.9077,5.058483,0.4
SYN-SEV-BLR-04-2026-0000838-1cd601,BLR-04,3,4,16,1,2.5,79.7558,69.4296,14.0057,0.34062,0.016979,60.1401,10.58233,1.0
SYN-SEV-BLR-05-2024-0001175-b46ea4,BLR-05,3,0,18,0,2.5,52.7948,41.1402,21.2933,0.039052,0.021313,37.2956,5.686906,0.4
SYN-SEV-BLR-02-2022-0000914-f51fba,BLR-02,2,1,18,2,2.5,59.0373,39.1609,25.1707,0.115216,0.040658,31.9848,10.228625,0.4
SYN-SEV-BLR-04-2024-0000604-fb980e,BLR-04,4,3,14,1,2.5,22.2894,37.0338,20.2382,0.082073,0.046326,25.0,6.815988,0.4
SYN-SEV-BLR-06-2024-0000480-31fe5e,BLR-06,3,0,14,1,2.5,78.8175,54.0693,20.8449,0.066258,0.038172,49.3993,9.261497,0.7
SYN-SEV-BLR-01-2026-0001435-1addad,BLR-01,4,1,15,2,2.5,31.3151,43.2696,21.709,0.105911,0.044492,25.0,2.352508,0.4
SYN-SEV-BLR-04-2026-0001552-52a5ae,BLR-04,1,4,0,1,2.5,37.9578,42.1565,34.9188,0.043619,0.166663,31.8889,9.101352,0.4
SYN-SEV-BLR-03-2023-0001437-93f091,BLR-03,4,0,20,2,2.5,38.4473,56.6283,29.0759,0.31845,0.02903,36.4439,12.282512,0.4
SYN-SEV-BLR-04-2026-0001084-8ae04a,BLR-04,3,2,17,1,2.5,72.6648,65.0862,12.3472,0.101626,0.271383,56.2372,9.632829,0.7
SYN-SEV-BLR-01-2023-0000937-76fa2f,BLR-01,2,6,12,2,2.5,48.5735,54.4096,21.1806,0.251296,0.028063,54.938,10.552785,0.7
SYN-SEV-BLR-02-2026-0001070-1a69ce,BLR-02,1,2,9,2,2.5,43.6655,32.5399,32.564,0.093475,0.028978,31.3258,7.393444,0.4
SYN-SEV-BLR-06-2026-0002166-a6986f,BLR-06,2,1,10,1,2.5,38.52,32.2825,25.2583,0.057958,0.005941,25.9664,6.058693,0.4
SYN-SEV-BLR-06-2026-0001482-65e042,BLR-06,1,0,13,1,2.5,35.4945,33.7239,31.9329,0.077717,0.038353,35.8831,7.627154,0.4
SYN-SEV-BLR-03-2022-0000363-768914,BLR-03,3,4,9,2,2.5,77.0976,78.4622,21.5841,0.438967,0.026036,56.901,12.994213,0.7
SYN-SEV-BLR-05-2024-0002327-fa7753,BLR-05,4,2,14,0,2.5,25.0313,30.8523,17.9054,0.085541,0.031651,25.0,7.707123,0.4
SYN-SEV-BLR-01-2022-0002347-0bd372,BLR-01,3,5,16,2,2.5,88.22,56.7219,18.8621,0.107327,0.040216,57.0832,11.60828,0.7
SYN-SEV-BLR-05-2024-0002639-828e03,BLR-05,1,4,9,0,2.5,24.0914,32.7999,24.2002,0.071138,0.017082,27.7956,8.41134,0.4
SYN-SEV-BLR-04-2023-0001924-116b15,BLR-04,3,3,5,1,2.5,65.6609,47.6542,13.392,0.051352,0.007635,29.0327,9.523063,0.4
SYN-SEV-BLR-02-2022-0001490-b201d2,BLR-02,3,6,14,2,2.5,86.0842,79.2853,19.7416,0.423817,0.041303,71.2451,16.983253,1.0
SYN-SEV-BLR-05-2022-0001403-47df73,BLR-05,1,3,14,0,2.5,22.2136,31.7823,26.6485,0.03519,0.033191,25.0,4.170264,0.4
SYN-SEV-BLR-02-2022-0000008-68809f,BLR-02,1,0,7,2,2.5,24.871,27.8833,23.6288,0.087671,0.023402,25.0,5.523762,0.4
SYN-SEV-BLR-05-2024-0000293-6bf64a,BLR-05,3,3,12,0,2.5,71.6116,59.4648,16.9203,0.393665,0.004099,45.3954,14.731241,0.7
SYN-SEV-BLR-02-2023-0002426-240fe9,BLR-02,1,5,8,2,2.5,18.6455,63.2084,32.7555,0.375367,0.049026,31.3614,8.815351,0.4
SYN-SEV-BLR-01-2026-0002113-4ec66a,BLR-01,3,1,1,2,2.5,79.2432,52.466,19.3497,0.051424,0.043702,46.2394,7.542633,0.7
SYN-SEV-BLR-01-2023-0001165-a17a8e,BLR-01,1,1,12,2,2.5,25.4078,39.0493,29.5863,0.092538,0.001311,31.6524,6.510464,0.4
SYN-SEV-BLR-06-2025-0000738-c25e0f,BLR-06,3,1,22,1,2.5,77.9519,41.6717,20.7901,0.069914,0.034276,56.821,5.84434,0.7
SYN-SEV-BLR-03-2025-0000207-5d3f41,BLR-03,1,4,9,2,2.5,36.8242,35.2103,32.4164,0.085723,0.00597,28.9518,5.676972,0.4
SYN-SEV-BLR-05-2022-0001925-c8530a,BLR-05,3,0,20,0,2.5,69.7132,24.3473,18.4585,0.069269,0.000863,32.6747,6.806147,0.4
SYN-SEV-BLR-04-2024-0002476-c3e8c7,BLR-04,1,3,9,1,2.5,34.1994,73.0201,26.1421,0.459756,0.005433,36.8053,13.26346,0.4
SYN-SEV-BLR-01-2023-0001429-052f90,BLR-01,1,3,16,2,2.5,51.9979,29.6544,33.4111,0.042995,0.023722,42.862,9.005158,0.4
SYN-SEV-BLR-03-2023-0002073-7d06d3,BLR-03,1,2,23,2,2.5,16.5258,36.4575,34.0009,0.098151,0.01801,25.0,4.702287,0.4
SYN-SEV-BLR-02-2026-0002744-d55509,BLR-02,1,5,12,2,2.5,29.2123,39.2504,32.6954,0.054967,0.100754,25.0,7.286154,0.4
SYN-SEV-BLR-02-2023-0001736-ea751a,BLR-02,1,4,11,2,2.5,16.3246,18.9169,30.6446,0.060854,0.039373,25.0,9.855193,0.4
SYN-SEV-BLR-03-2023-0000519-a7b2f4,BLR-03,3,5,12,2,2.5,70.034,48.4159,12.3049,0.113739,0.042673,46.3985,8.051104,0.4
SYN-SEV-BLR-02-2026-0002060-d3eea2,BLR-02,4,4,19,2,2.5,48.4162,31.4267,20.1785,0.098691,0.04235,26.7536,9.39956,0.4
SYN-SEV-BLR-06-2026-0000528-0d539b,BLR-06,2,3,12,1,2.5,41.1897,36.5554,15.5525,0.089416,0.151418,29.633,6.81887,0.4
SYN-SEV-BLR-05-2024-0000497-cc1870,BLR-05,4,6,8,0,2.5,36.7621,78.2429,18.0419,0.492838,0.011774,51.7396,13.945167,0.7
