event_id,zone_id,season,start_hour,day_of_week,early_rain_mean,early_outage_ratio,early_traffic_mean,early_aqi_mean,peak_zdi_first_hour,zdi_rise_rate_first_hour,event_flags_active_count_first_hour,affected_hours,avg_hours_fraction
SYN-BLR-01-2025-0000319-4c8c31,BLR-01,monsoon,14,3,74.2533,0.42865,56.5278,18.8199,52.081,19.625198,0,5.8774,0.587743
SYN-BLR-05-2023-0000821-58943b,BLR-05,dry,19,5,31.372,0.075093,42.5717,24.3728,27.6899,7.051703,0,2.8691,0.286911
SYN-BLR-01-2025-0001801-cd944c,BLR-01,monsoon,11,3,72.7102,0.092913,43.8948,26.4778,34.021,10.829884,0,6.7253,0.672532
SYN-BLR-03-2024-0000963-4dfb47,BLR-03,dry,13,5,27.4045,0.081178,24.1094,32.5019,14.5656,5.581351,0,2.843,0.284303
SYN-BLR-02-2022-0000404-53f7fa,BLR-02,dry,7,1,21.7113,0.064653,29.4594,29.9081,15.0931,4.921916,0,2.8058,0.280577
SYN-BLR-06-2022-0002214-96c1c3,BLR-06,dry,17,2,21.4218,0.044325,25.0923,33.0673,17.7846,11.465798,0,2.1848,0.218481
SYN-BLR-02-2022-0001994-2715a6,BLR-02,dry,5,3,31.4743,0.121407,26.5845,29.8563,32.2318,9.403674,0,2.4852,0.248519
SYN-BLR-03-2026-0001311-b0bafc,BLR-03,dry,10,6,31.5089,0.264962,42.8542,24.8601,28.9162,7.949615,0,2.8969,0.289686
SYN-BLR-05-2026-0001367-d1aa03,BLR-05,monsoon,8,2,75.0266,0.031392,45.9144,9.8731,42.0338,6.391308,0,6.6912,0.669119
SYN-BLR-05-2024-0000329-07f34a,BLR-05,pre_monsoon,11,6,27.5082,0.057941,27.0499,17.3145,16.2471,9.079086,0,2.8639,0.286386
SYN-BLR-02-2024-0002690-442c1a,BLR-02,monsoon,16,3,59.8162,0.053006,37.7086,14.2209,38.2148,12.32969,0,5.6296,0.562957
SYN-BLR-05-2023-0000095-ec6970,BLR-05,dry,7,1,21.7551,0.077441,40.3909,28.2826,21.3384,9.880354,0,1.9731,0.197307
SYN-BLR-04-2026-0002872-e18e31,BLR-04,post_monsoon,14,0,35.4008,0.09277,48.7114,17.3642,25.0724,8.66001,0,4.0725,0.40725
SYN-BLR-05-2022-0002567-8dd38f,BLR-05,pre_monsoon,21,3,56.4087,0.042807,44.5001,20.0027,34.5739,8.4063,0,4.3358,0.433583
SYN-BLR-01-2024-0002155-563c97,BLR-01,pre_monsoon,1,5,65.6165,0.47416,64.4904,25.5684,54.6408,17.491491,0,3.8747,0.387475
SYN-BLR-04-2024-0001714-2999ea,BLR-04,pre_monsoon,17,0,45.251,0.083421,29.5159,23.4063,24.4417,9.879742,0,3.9874,0.398743
SYN-BLR-04-2026-0000520-7da21a,BLR-04,pre_monsoon,16,3,46.5216,0.038064,34.6246,20.6415,29.0437,5.320465,0,3.9764,0.397643
SYN-BLR-06-2023-0000438-bbca3f,BLR-06,dry,15,3,32.5701,0.450302,52.6341,29.7671,36.5377,17.274987,0,2.2945,0.229448
SYN-BLR-06-2025-0002712-e00d6d,BLR-06,dry,17,1,8.8838,0.097594,48.4222,28.561,20.278,3.509116,0,1.7204,0.172042
SYN-BLR-04-2025-0000988-02aee7,BLR-04,monsoon,7,0,78.9279,0.042352,39.6388,14.9829,52.6879,10.917238,0,6.6914,0.669139
SYN-BLR-02-2023-0001370-810e45,BLR-02,dry,4,6,38.0297,0.079251,24.2984,34.8568,18.806,7.534877,0,2.7371,0.273711
SYN-BLR-01-2022-0000709-427836,BLR-01,pre_monsoon,13,1,62.8844,0.08548,31.1511,22.636,38.0307,10.019589,0,5.1054,0.510537
SYN-BLR-05-2022-0002147-367bee,BLR-05,dry,17,6,13.6217,0.050085,31.5911,24.7185,18.5869,4.206222,0,2.2956,0.229563
SYN-BLR-06-2023-0001824-c21937,BLR-06,dry,17,0,18.0911,0.50661,44.6478,25.5872,33.6198,17.577718,0,0.8177,0.081766
SYN-BLR-03-2026-0000867-0f2731,BLR-03,post_monsoon,21,0,41.0726,0.086753,40.027,25.4267,26.0411,9.002729,0,3.3625,0.336247
SYN-BLR-06-2023-0000036-e26961,BLR-06,post_monsoon,13,3,37.6302,0.098265,40.4623,16.3259,26.6972,7.668688,0,3.8916,0.389164
SYN-BLR-03-2026-0002277-0a0742,BLR-03,pre_monsoon,8,4,47.1049,0.082181,33.809,20.9366,36.251,9.325809,0,4.3019,0.430186
SYN-BLR-03-2022-0002043-d6ef65,BLR-03,post_monsoon,7,4,45.0611,0.41004,67.3587,24.2757,49.4303,13.454545,0,3.2243,0.32243
SYN-BLR-05-2023-0002513-4935a5,BLR-05,monsoon,6,3,72.2215,0.047389,52.6444,16.055,42.0933,8.858879,0,6.4819,0.648188
SYN-BLR-06-2025-0002628-fb2ebf,BLR-06,pre_monsoon,12,6,51.9146,0.440458,48.6989,27.6557,48.7027,18.862269,0,3.6968,0.369681
SYN-BLR-06-2026-0000912-c085b1,BLR-06,pre_monsoon,23,3,51.0237,0.098761,43.5163,21.199,33.8663,8.968137,0,4.9493,0.494934
SYN-BLR-02-2025-0001244-868dbc,BLR-02,dry,16,0,44.5395,0.071643,24.6537,28.7235,27.893,6.55042,0,3.622,0.362196
SYN-BLR-02-2024-0001952-3578dc,BLR-02,monsoon,22,5,81.8629,0.075338,43.9982,20.725,41.8172,7.963323,0,6.9739,0.697386
SYN-BLR-04-2026-0002368-449572,BLR-04,dry,8,2,28.6501,0.107997,43.0511,23.1756,18.5275,9.325618,0,2.2944,0.229444
SYN-BLR-04-2022-0001312-2f8b61,BLR-04,dry,11,3,10.5785,0.065734,19.0714,28.6403,15.3236,4.483409,0,1.8059,0.180591
SYN-BLR-06-2023-0002790-bfac21,BLR-06,pre_monsoon,23,3,51.6673,0.042858,30.3989,22.4151,33.8074,6.243313,0,4.1998,0.419985
SYN-BLR-02-2025-0001220-ef5172,BLR-02,dry,15,2,19.237,0.062308,31.4253,28.6257,12.1239,4.856937,0,2.4375,0.243755
SYN-BLR-03-2022-0002985-989324,BLR-03,monsoon,19,1,86.3778,0.120716,42.9787,19.0392,77.9295,16.377213,3,8.4957,0.849571
SYN-BLR-03-2024-0001731-b8a277,BLR-03,dry,10,0,20.4507,0.1025,29.8186,36.1877,18.7614,7.850605,0,2.5113,0.251131
SYN-BLR-01-2024-0002533-9dca7e,BLR-01,post_monsoon,15,4,63.4109,0.068748,38.3411,26.4768,85.8172,14.90577,4,7.0547,0.705473
SYN-BLR-05-2026-0002699-54dd51,BLR-05,dry,8,1,18.914,0.041362,39.9613,22.7492,54.3459,10.929323,4,4.111,0.411099
SYN-BLR-05-2023-0002771-5452c8,BLR-05,dry,22,0,12.586,0.045094,29.6101,28.4915,20.1741,5.610161,1,1.8445,0.184453
SYN-BLR-06-2022-0000288-ac369b,BLR-06,post_monsoon,11,4,39.1937,0.094918,32.0359,24.0751,21.9309,8.420859,0,3.6428,0.36428
SYN-BLR-05-2023-0000887-e0b466,BLR-05,pre_monsoon,17,3,45.5331,0.070063,29.9952,20.0255,23.0409,7.605386,0,4.4791,0.44791
SYN-BLR-02-2022-0000410-62bb76,BLR-02,monsoon,22,6,94.0541,0.117748,51.6909,19.0089,52.6225,9.674038,0,7.505,0.7505
SYN-BLR-05-2022-0000749-bc5619,BLR-05,monsoon,8,1,71.9923,0.025407,34.9052,10.5927,47.0507,12.993647,1,7.0775,0.707753
SYN-BLR-06-2025-0000246-70974a,BLR-06,dry,17,6,21.6239,0.087833,44.7347,29.0323,26.4219,7.363377,0,3.0268,0.302681
SYN-BLR-01-2023-0001585-636801,BLR-01,post_monsoon,12,4,53.793,0.051164,31.2051,19.7876,23.6945,8.044247,0,4.7597,0.475968
SYN-BLR-03-2022-0000555-65073f,BLR-03,dry,9,6,29.9283,0.116395,45.1918,32.3334,25.1113,11.786013,0,2.8729,0.28729
SYN-BLR-04-2023-0001876-f8416b,BLR-04,dry,21,1,35.8246,0.044741,40.5642,27.245,23.8336,9.453687,0,3.1871,0.318709
SYN-BLR-03-2022-0001545-3060d4,BLR-03,dry,15,0,32.2534,0.069304,39.9106,30.2702,19.6149,9.717519,0,3.2601,0.326014
SYN-BLR-01-2024-0002209-f52cbd,BLR-01,monsoon,16,0,73.1258,0.120838,50.5723,16.8788,42.5087,12.174852,0,6.7982,0.67982
SYN-BLR-02-2023-0001304-c1caaa,BLR-02,dry,8,2,35.1595,0.075665,25.3492,31.1403,24.1086,6.475043,0,2.4882,0.248816
SYN-BLR-02-2024-0001706-bbdd33,BLR-02,post_monsoon,15,6,38.9013,0.058326,28.1565,25.4046,25.6625,5.913774,0,3.1111,0.311115
SYN-BLR-01-2026-0001045-dc8900,BLR-01,monsoon,11,2,82.8914,0.498349,64.4808,14.3989,58.8089,20.266707,0,6.4285,0.642848
SYN-BLR-03-2024-0000789-cc7a50,BLR-03,pre_monsoon,20,4,39.6619,0.051493,45.3064,23.3167,31.2273,8.33678,0,4.0418,0.404178
SYN-BLR-03-2022-0001011-add2ad,BLR-03,post_monsoon,22,3,53.5372,0.065216,28.8519,22.515,29.2538,11.077233,0,3.8481,0.384806
SYN-BLR-05-2026-0002879-966557,BLR-05,dry,6,2,9.7849,0.084008,24.8191,21.4152,7.5553,3.656303,0,1.7866,0.178662
SYN-BLR-03-2024-0001113-137832,BLR-03,monsoon,17,4,87.8465,0.071167,41.0478,21.5141,34.4181,12.876732,0,7.5741,0.757412
SYN-BLR-03-2022-0000183-0f4640,BLR-03,dry,11,4,41.7901,0.108239,44.3601,27.2179,22.7419,8.216528,0,3.7509,0.375086
SYN-BLR-04-2024-0002350-bb7806,BLR-04,post_monsoon,14,2,33.3073,0.102541,28.8595,15.1079,28.8746,3.944993,0,2.7895,0.27895
SYN-BLR-01-2023-0002257-58e904,BLR-01,post_monsoon,13,4,50.9638,0.050694,25.3216,25.1582,25.1125,8.097616,0,4.0562,0.405619
SYN-BLR-02-2026-0001868-5f686d,BLR-02,dry,18,3,36.7221,0.103811,45.9486,35.4395,31.0312,9.670307,0,3.0496,0.304955
SYN-BLR-03-2026-0002769-39eeda,BLR-03,monsoon,16,2,88.7826,0.061038,40.2172,16.9023,66.8107,14.409194,2,8.2131,0.821308
SYN-BLR-05-2026-0001055-cb6c17,BLR-05,monsoon,18,5,56.996,0.06233,33.561,11.816,36.4004,6.285569,0,5.3387,0.533866
SYN-BLR-02-2022-0002630-1682d8,BLR-02,dry,14,2,35.0926,0.09284,30.9607,31.5188,21.387,8.220636,0,3.3876,0.338764
SYN-BLR-01-2026-0001417-0f4ff7,BLR-01,dry,13,1,39.9437,0.065308,27.6066,32.2112,20.4427,5.553699,0,2.979,0.297904
SYN-BLR-06-2026-0002532-89d5e1,BLR-06,dry,15,1,6.5469,0.402448,39.7925,30.0916,30.3419,13.700842,0,0.8557,0.085569
SYN-BLR-03-2026-0002835-f02b26,BLR-03,dry,18,2,34.7446,0.09641,27.7529,28.155,26.0682,4.468309,0,2.9595,0.295946
SYN-BLR-03-2024-0002289-818319,BLR-03,monsoon,4,5,75.4794,0.083425,42.124,20.3154,47.5469,9.083302,0,6.2671,0.626706
SYN-BLR-03-2026-0001083-115e4c,BLR-03,dry,9,3,32.7284,0.265717,37.1885,35.8031,32.7017,13.141874,0,2.4862,0.248617
SYN-BLR-05-2026-0000869-645fc0,BLR-05,monsoon,18,5,79.8653,0.436402,56.612,10.7038,59.165,21.517451,0,6.0802,0.608018
SYN-BLR-04-2026-0002176-17ffe3,BLR-04,pre_monsoon,13,3,60.8717,0.089584,45.5671,23.6234,35.2737,6.706415,0,5.2776,0.527759
SYN-BLR-05-2025-0002963-521f9a,BLR-05,monsoon,21,6,67.2851,0.080188,35.4575,14.2373,50.1213,9.099817,0,5.9628,0.596275
SYN-BLR-04-2023-0002284-c30243,BLR-04,monsoon,18,4,86.3625,0.112581,36.8151,14.8822,45.7271,12.892687,0,7.4217,0.742172
SYN-BLR-02-2024-0000170-fedfd7,BLR-02,dry,12,3,34.1018,0.125389,30.3588,26.8808,47.4942,14.147083,2,3.4607,0.346066
SYN-BLR-02-2022-0000506-e8f62b,BLR-02,dry,13,6,12.8346,0.059579,42.1102,31.6776,12.5006,5.589288,0,2.023,0.202298
SYN-BLR-01-2023-0000889-b8c3d9,BLR-01,monsoon,12,1,81.4986,0.501997,63.9816,22.7535,64.5761,18.155195,0,5.7789,0.577891
SYN-BLR-05-2022-0000035-be1538,BLR-05,monsoon,18,4,57.4979,0.101003,20.8238,17.2071,36.8032,7.360246,0,5.0261,0.502606
SYN-BLR-02-2024-0001814-fda69b,BLR-02,dry,13,3,34.0226,0.279885,52.9782,33.0605,30.3795,12.568759,0,2.8025,0.280249
SYN-BLR-05-2022-0002477-4291db,BLR-05,dry,9,3,10.0978,0.067637,32.2987,23.3264,7.8041,3.795691,0,1.5417,0.154168
SYN-BLR-04-2025-0001870-8c2282,BLR-04,monsoon,8,2,83.6557,0.481562,62.4634,17.2812,100.0,26.354139,4,7.9026,0.790264
SYN-BLR-04-2026-0002704-3b32ac,BLR-04,monsoon,21,3,74.7831,0.062308,37.3067,11.6154,46.416,10.109335,0,6.4483,0.644829
SYN-BLR-02-2024-0002504-c1529d,BLR-02,dry,13,4,39.56,0.056042,35.9607,28.5288,22.0832,3.328803,0,3.9573,0.395725
SYN-BLR-06-2023-0000414-96ea16,BLR-06,post_monsoon,11,2,44.7076,0.051465,45.2722,19.7332,22.7645,7.278756,0,3.9715,0.397145
SYN-BLR-06-2026-0001170-434db3,BLR-06,pre_monsoon,19,2,50.7772,0.09763,27.1154,23.9564,36.7558,7.607286,0,4.4581,0.445811
SYN-BLR-01-2023-0000643-66da83,BLR-01,dry,14,0,24.2563,0.082761,29.0137,28.7818,9.0512,6.554636,0,2.6638,0.266375
SYN-BLR-04-2023-0000550-ce9cc7,BLR-04,monsoon,19,5,73.3072,0.271767,54.3459,17.323,49.239,14.615402,0,6.2456,0.624561
SYN-BLR-03-2025-0002445-4ccd4d,BLR-03,pre_monsoon,21,1,50.7775,0.124265,32.3683,27.058,75.2627,15.58485,4,6.0183,0.60183
SYN-BLR-06-2024-0001842-f2261e,BLR-06,post_monsoon,21,0,26.5703,0.054267,21.2035,26.0956,26.6246,6.018643,0,2.7614,0.276143
SYN-BLR-02-2023-0000308-5d2c94,BLR-02,monsoon,14,6,88.3908,0.096723,53.5199,21.6552,82.0265,18.564725,4,9.2024,0.920236
SYN-BLR-05-2024-0002237-cde94f,BLR-05,dry,12,6,26.1587,0.098992,31.8717,33.4764,26.2029,5.623278,0,2.6912,0.269116
SYN-BLR-02-2025-0001730-3f139a,BLR-02,monsoon,7,1,89.6867,0.409183,63.357,14.7079,60.1972,13.804143,0,6.6107,0.661067
SYN-BLR-06-2026-0000096-3b5918,BLR-06,post_monsoon,23,5,27.9603,0.072181,48.9697,16.3422,22.554,7.534264,0,3.1359,0.313594
SYN-BLR-06-2026-0002856-267538,BLR-06,dry,16,3,41.1237,0.091542,37.5833,31.1486,30.2737,7.196156,0,3.8759,0.387585
SYN-BLR-03-2022-0002895-87428e,BLR-03,monsoon,10,0,99.3471,0.251731,43.3883,14.4566,58.6481,14.978164,0,7.9933,0.799333
SYN-BLR-04-2025-0001546-0f3a20,BLR-04,monsoon,20,1,82.0239,0.096315,43.2646,16.6041,62.8066,12.047925,2,7.4572,0.745724
SYN-BLR-05-2025-0001091-6458b0,BLR-05,monsoon,16,4,70.7823,0.025298,39.825,8.5299,31.2169,12.771373,0,6.9059,0.69059
SYN-BLR-04-2023-0002230-3d2744,BLR-04,dry,11,5,22.1824,0.048371,16.8354,30.0759,14.488,4.744691,0,1.954,0.195404
SYN-BLR-02-2024-0000704-618752,BLR-02,pre_monsoon,8,1,58.2775,0.554822,63.811,22.0147,55.3115,19.747008,0,3.8337,0.383372
SYN-BLR-02-2024-0001514-111b55,BLR-02,dry,17,0,30.0373,0.053077,33.5022,25.3603,22.8493,3.507053,0,3.1256,0.312559
SYN-BLR-04-2023-0000670-4452db,BLR-04,monsoon,15,5,95.5007,0.077305,45.5639,16.0732,53.4441,8.954142,0,8.1572,0.815722
SYN-BLR-05-2023-0001277-e46512,BLR-05,dry,16,1,9.522,0.100496,30.2376,18.1514,19.9056,4.360766,0,1.663,0.166295
SYN-BLR-01-2026-0000193-079d17,BLR-01,post_monsoon,5,4,58.5128,0.128399,37.4625,24.0485,35.9518,8.977811,0,4.0654,0.406543
SYN-BLR-03-2023-0002409-d39ba0,BLR-03,dry,14,0,22.5601,0.114848,34.9768,39.2617,26.3852,12.224584,0,2.3984,0.239844
SYN-BLR-01-2026-0001993-cccafc,BLR-01,pre_monsoon,22,2,54.5136,0.099329,30.6221,22.9203,36.0988,10.253785,0,4.2596,0.42596
SYN-BLR-06-2022-0000654-840d46,BLR-06,pre_monsoon,9,2,33.9397,0.341712,42.5814,21.9389,34.9709,14.547676,0,3.1085,0.310855
SYN-BLR-02-2022-0000260-8d7e76,BLR-02,dry,17,4,39.3938,0.062519,42.2684,28.0906,58.5272,14.901259,3,5.2279,0.522791
SYN-BLR-06-2023-0002574-301966,BLR-06,post_monsoon,11,6,36.93,0.111546,28.3658,22.3353,20.1634,7.217866,0,3.4794,0.347944
SYN-BLR-02-2025-0002066-a024b8,BLR-02,monsoon,4,1,68.6321,0.05572,34.4072,17.9334,36.1459,10.659175,0,5.9858,0.598578
SYN-BLR-03-2022-0001635-ca1907,BLR-03,dry,11,3,29.542,0.419157,42.2651,27.9246,31.3551,13.952765,0,2.0566,0.205656
SYN-BLR-02-2022-0001550-9fb95d,BLR-02,monsoon,13,6,76.2667,0.062572,46.0099,14.7438,46.2568,8.353151,0,6.7502,0.675015
SYN-BLR-03-2022-0000057-cf9dc1,BLR-03,dry,22,1,35.7194,0.128966,28.377,29.8846,30.0521,9.023439,1,3.2842,0.328417
SYN-BLR-05-2023-0000047-b18b57,BLR-05,pre_monsoon,9,0,39.8793,0.069463,43.5674,18.0571,24.8838,7.38634,0,3.9947,0.399465
SYN-BLR-03-2022-0002919-6e581c,BLR-03,dry,18,1,19.1112,0.119256,35.0879,34.3398,24.7734,10.584546,0,2.2491,0.224915
SYN-BLR-06-2024-0002352-3f3ef7,BLR-06,post_monsoon,17,2,32.3388,0.086899,29.8179,20.1513,21.7869,7.9347,0,3.8408,0.384082
SYN-BLR-05-2024-0002231-33716c,BLR-05,post_monsoon,11,0,36.1541,0.034146,32.0214,15.2163,38.9103,7.397005,1,3.9114,0.391137
SYN-BLR-02-2025-0001736-09d290,BLR-02,dry,8,6,33.5996,0.117846,37.7685,25.5434,48.5499,9.607655,2,3.4826,0.348257
SYN-BLR-03-2023-0000279-ddedc6,BLR-03,dry,17,3,22.5687,0.497639,35.9117,32.8545,31.6723,15.882103,0,0.6706,0.067064
SYN-BLR-01-2026-0002071-d93a61,BLR-01,monsoon,10,2,86.8353,0.526744,66.1286,18.2655,68.623,22.324963,0,6.3636,0.636357
SYN-BLR-05-2025-0000713-1dba77,BLR-05,dry,18,6,11.2991,0.049592,28.0031,31.3822,54.9951,10.340006,4,3.4184,0.341843
SYN-BLR-01-2023-0002161-55aa04,BLR-01,post_monsoon,13,5,54.9734,0.114753,39.8069,19.2212,34.7629,5.951458,0,4.4229,0.442286
SYN-BLR-02-2026-0002588-5ca501,BLR-02,dry,19,1,22.0346,0.10962,37.9311,30.8899,19.7113,4.430423,0,2.0156,0.201562
SYN-BLR-04-2025-0001654-49618e,BLR-04,monsoon,15,3,85.7505,0.039356,44.9502,15.8755,46.6217,7.197583,0,7.3627,0.736267
SYN-BLR-04-2022-0002836-2f26fb,BLR-04,dry,15,1,20.6506,0.31754,47.898,27.2504,52.7909,19.130266,3,2.8492,0.284918
SYN-BLR-04-2023-0001696-9ef59f,BLR-04,post_monsoon,10,6,46.1919,0.046106,36.5448,18.4159,30.7256,5.885016,0,4.3246,0.43246
SYN-BLR-06-2024-0002562-674359,BLR-06,dry,7,5,22.5258,0.064722,36.7234,25.6291,22.5035,6.696458,0,2.9276,0.292755
SYN-BLR-01-2023-0002077-d3c6a3,BLR-01,monsoon,15,6,89.3921,0.071548,32.0917,18.8308,48.0915,10.370255,0,7.3367,0.733672
SYN-BLR-04-2026-0002308-9427d5,BLR-04,pre_monsoon,12,4,45.222,0.064632,36.9281,25.3685,39.3721,8.237228,0,4.9261,0.49261
SYN-BLR-03-2026-0002757-a6ff55,BLR-03,post_monsoon,7,2,37.1874,0.104456,27.9161,21.4812,33.3035,8.185628,0,3.2978,0.329784
SYN-BLR-02-2024-0000428-d7896f,BLR-02,dry,18,3,34.1098,0.102385,35.6802,26.6368,16.4463,8.736658,0,2.751,0.275102
SYN-BLR-04-2023-0000568-ace2e2,BLR-04,monsoon,16,3,84.3476,0.107395,44.4742,14.4988,45.0239,9.339301,0,7.3078,0.730776
SYN-BLR-03-2023-0001623-54b3e4,BLR-03,post_monsoon,19,0,41.1351,0.064407,32.7403,22.8512,43.0525,13.797948,2,4.486,0.448595
SYN-BLR-03-2025-0002145-2daebc,BLR-03,monsoon,5,2,92.6453,0.479156,57.5048,18.8637,64.1257,19.061098,0,6.4778,0.647781
SYN-BLR-05-2026-0000407-fd3e77,BLR-05,monsoon,20,0,72.6356,0.078605,37.1898,14.7695,77.5898,15.33767,3,7.2799,0.727991
SYN-BLR-01-2025-0001483-60bb39,BLR-01,post_monsoon,11,4,59.9602,0.055312,46.1389,17.5879,39.9571,9.006661,0,5.1703,0.517033
SYN-BLR-04-2024-0001912-9592bb,BLR-04,pre_monsoon,20,6,45.6539,0.114573,33.0518,18.266,25.9102,11.888316,0,4.4795,0.447954
SYN-BLR-03-2025-0000207-2536b6,BLR-03,monsoon,3,0,75.7341,0.253433,40.1745,19.295,40.396,13.591661,0,5.5802,0.558025
SYN-BLR-02-2024-0002048-8aa57d,BLR-02,pre_monsoon,16,6,72.1227,0.336005,57.2118,22.1653,58.2704,16.361281,0,5.4621,0.546208
SYN-BLR-06-2025-0001902-d66061,BLR-06,monsoon,18,0,70.3855,0.044462,36.4998,16.4983,40.3256,12.292566,0,6.0824,0.608242
SYN-BLR-01-2023-0001207-ebe72d,BLR-01,monsoon,21,2,77.5336,0.485327,59.3558,20.5891,60.1624,18.366135,0,5.5107,0.551066
SYN-BLR-06-2026-0000696-a67a84,BLR-06,post_monsoon,21,1,29.8984,0.065825,42.6533,22.4674,21.4696,5.272937,0,3.2349,0.323491
SYN-BLR-06-2025-0002820-02499a,BLR-06,monsoon,14,6,84.8923,0.284393,55.8527,15.6255,55.5774,14.034008,0,6.7661,0.676608
SYN-BLR-03-2023-0002379-6db40c,BLR-03,pre_monsoon,10,2,37.2197,0.105944,34.5296,23.3219,28.0454,6.325662,0,3.3621,0.336208
SYN-BLR-04-2023-0002494-53f962,BLR-04,post_monsoon,3,5,39.818,0.101224,30.9197,16.7296,23.7824,9.171068,0,2.9924,0.299244
SYN-BLR-05-2026-0000383-c07d6e,BLR-05,monsoon,10,5,73.4773,0.037907,40.6916,13.0543,29.5728,11.380925,0,6.452,0.645196
SYN-BLR-02-2026-0000122-0aa2ff,BLR-02,dry,22,3,24.1816,0.076561,25.8294,34.761,25.7331,4.477668,0,2.1563,0.215631
SYN-BLR-02-2026-0001886-91af64,BLR-02,dry,14,1,42.4461,0.321514,42.6178,32.5689,41.252,11.087374,0,3.4029,0.340288
SYN-BLR-02-2025-0002312-d6e72c,BLR-02,dry,5,4,36.9326,0.125882,33.9608,29.5275,32.8428,10.158584,0,2.9844,0.298439
SYN-BLR-03-2025-0000177-01bb8c,BLR-03,pre_monsoon,18,1,40.9622,0.598043,70.4614,27.1844,72.0397,27.69606,3,4.1918,0.419181
SYN-BLR-04-2024-0000778-7a39e6,BLR-04,post_monsoon,13,2,55.2168,0.08675,42.8467,20.1234,36.8933,9.995139,0,5.2683,0.526832
SYN-BLR-03-2023-0000825-5c06fe,BLR-03,pre_monsoon,18,2,61.6125,0.09896,32.7052,23.1114,40.4528,10.13357,0,5.2331,0.523314
SYN-BLR-04-2026-0000604-b70135,BLR-04,post_monsoon,9,1,24.5139,0.096033,22.7741,20.6899,36.0384,8.159985,2,3.508,0.350804
SYN-BLR-06-2023-0002154-5d6861,BLR-06,monsoon,11,2,67.6282,0.572962,50.9878,19.4703,61.0157,18.344052,0,5.1757,0.517572
SYN-BLR-05-2022-0002273-31effe,BLR-05,dry,5,2,3.7178,0.058648,26.5826,24.3925,39.4905,12.443625,3,2.215,0.221496
SYN-BLR-04-2025-0000238-cda839,BLR-04,monsoon,22,6,68.3152,0.055851,23.6478,15.5916,32.0869,10.555207,0,5.803,0.580298
SYN-BLR-05-2024-0002171-5573e1,BLR-05,post_monsoon,15,6,39.4566,0.081266,44.9187,17.4281,63.7292,12.812555,3,5.7043,0.57043
SYN-BLR-01-2025-0000793-0a3246,BLR-01,pre_monsoon,11,1,35.1548,0.097417,34.1611,22.0337,30.4533,8.557671,0,3.8512,0.385117
SYN-BLR-03-2026-0001989-153d87,BLR-03,monsoon,18,2,97.5944,0.126061,35.8369,20.7053,49.4568,14.875384,0,7.2944,0.729441
SYN-BLR-05-2026-0002705-b847e7,BLR-05,monsoon,22,5,63.9819,0.100851,50.0697,13.1527,48.6705,9.136925,0,5.7148,0.571484
SYN-BLR-04-2025-0001462-d6a2e0,BLR-04,post_monsoon,2,3,44.742,0.075893,41.6891,14.8162,30.626,8.957792,0,3.3085,0.330849
SYN-BLR-05-2024-0000119-188aa0,BLR-05,post_monsoon,8,0,34.1935,0.474679,53.5834,23.4711,36.1313,16.08988,0,1.8628,0.186285
SYN-BLR-05-2025-0002063-801cbf,BLR-05,dry,0,3,11.0275,0.100491,23.7135,25.564,13.2615,7.883153,0,1.012,0.101204
SYN-BLR-01-2023-0001693-d783bc,BLR-01,pre_monsoon,17,0,63.7845,0.057125,38.7252,27.5907,36.968,11.625778,0,5.7301,0.573009
SYN-BLR-02-2022-0000830-ae1803,BLR-02,pre_monsoon,13,1,47.3906,0.444928,42.6454,32.1032,44.2698,16.095459,0,3.302,0.330196
SYN-BLR-02-2022-0001748-f1c7a6,BLR-02,post_monsoon,6,6,37.8325,0.06114,30.868,19.4418,39.3615,12.37381,1,4.0551,0.405508
SYN-BLR-05-2025-0001715-d6a218,BLR-05,monsoon,10,0,85.967,0.229887,55.3654,13.0166,57.9095,14.699899,0,7.1904,0.719036
SYN-BLR-05-2022-0002483-bf5cdd,BLR-05,pre_monsoon,6,3,41.8578,0.099351,42.4038,20.4529,29.5673,7.494356,0,3.6721,0.367207
SYN-BLR-04-2022-0002074-6be24b,BLR-04,dry,6,3,29.8944,0.040116,32.3469,26.0104,25.8902,7.892435,0,2.9769,0.297688
SYN-BLR-03-2026-0001953-cc3125,BLR-03,monsoon,19,0,74.4381,0.098067,50.6615,19.5643,43.7285,9.190833,0,6.5987,0.659869
SYN-BLR-05-2022-0001289-1531ce,BLR-05,monsoon,13,1,66.5458,0.328879,40.7357,9.7921,79.0059,17.866769,3,6.2792,0.627918
SYN-BLR-05-2023-0001901-aa94d2,BLR-05,pre_monsoon,10,1,40.4777,0.039034,44.6197,18.7641,21.2199,5.957819,0,4.3947,0.43947
SYN-BLR-03-2023-0000657-050955,BLR-03,monsoon,9,1,94.3947,0.06019,43.0168,18.9941,55.7793,9.828038,0,8.1207,0.812069
SYN-BLR-02-2026-0000176-46dd55,BLR-02,dry,10,1,35.3825,0.126166,34.5218,33.4424,24.9193,8.220634,0,2.9635,0.296351
SYN-BLR-03-2024-0001593-2c78e7,BLR-03,pre_monsoon,23,2,52.6525,0.111007,37.6504,22.599,53.4581,11.342201,2,5.1936,0.519361
SYN-BLR-02-2024-0000626-92b1a6,BLR-02,monsoon,10,3,79.5774,0.102648,32.7712,15.5617,46.6307,6.334572,0,6.5608,0.656077
